t_id,c_id,Bank,Card_Type,Transaction_Time,Transaction_Amount_INR,Merchant_Category,Transaction_City,Device_Type,Is_International,Is_Fraud
T23002,C1430,ICICI,MasterCard,31-05-2026 07:15,46137.5,Pharmacy,Bangalore,ATM,0,0
T23003,C1164,Axis,RuPay,01-01-2025 17:43,42111.5,Online Shopping,Unknown,ATM,0,1
T23004,C1291,Bank of Baroda,Visa,25-04-2025 10:28,6956.66,Ride Sharing,Chandigarh,POS,0,0
T23005,C1399,Kotak,MasterCard,08-02-2026 16:00,21969.58,Grocery,Nagpur,Desktop,0,0
T23006,C1485,Kotak,RuPay,07-05-2026 18:03,9616.54,ATM Withdrawal,Ahmedabad,POS,0,0
T23007,C1411,SBI,RuPay,05-08-2025 20:07,20106.98,Food Delivery,Pune,Desktop,0,0
T23008,C1335,HDFC,Visa,06-09-2025 06:43,31604.73,Food Delivery,Mumbai,Mobile,0,0
T23009,C1161,Kotak,MasterCard,02-02-2026 09:00,38287.38,Pharmacy,Bangalore,ATM,0,0
T23010,C1235,Kotak,MasterCard,10-06-2025 08:55,98249,ATM Withdrawal,Unknown,ATM,0,1
T23011,C1063,ICICI,RuPay,23-03-2026 19:55,7759.14,Grocery,Jaipur,POS,0,0
T23012,C1123,Bank of Baroda,RuPay,20-02-2026 03:10,36407.93,Online Shopping,Visakhapatnam,POS,0,0
T23013,C1079,HDFC,RuPay,19-11-2025 09:14,33173.38,Food Delivery,Visakhapatnam,ATM,0,0
T23014,C1207,Canara Bank,MasterCard,29-11-2025 07:27,12637.65,Online Shopping,Surat,POS,0,0
T23015,C1192,Kotak,MasterCard,05-03-2025 14:11,3892.45,Restaurant,Kolkata,ATM,0,0
T23016,C1449,SBI,RuPay,05-07-2026 06:02,20269.93,Entertainment,Chandigarh,ATM,0,0
T23017,C1253,Axis,RuPay,02-01-2026 06:36,6017.42,Pharmacy,Chennai,POS,0,0
T23018,C1071,Axis,RuPay,30-06-2026 00:08,37709.72,Electronics,Indore,Desktop,0,0
T23019,C1409,HDFC,Visa,20-05-2025 07:02,39781.09,Pharmacy,Chandigarh,POS,0,0
T23020,C1309,SBI,MasterCard,21-06-2025 10:57,33634.79,ATM Withdrawal,Patna,POS,0,0
T23021,C1134,HDFC,Visa,25-04-2025 11:18,141416.36,Entertainment,Dubai,Desktop,1,1
T23022,C1074,PNB,MasterCard,02-03-2026 09:38,29220.12,Fuel,Patna,Mobile,0,0
T23023,C1149,SBI,Visa,13-06-2025 19:34,28321.13,Food Delivery,Chandigarh,Mobile,0,0
T23024,C1423,HDFC,RuPay,09-01-2026 02:02,2539.32,Electronics,Patna,Mobile,0,0
T23025,C1350,Axis,RuPay,17-10-2025 19:50,44382.63,Entertainment,Lucknow,Desktop,0,0
T23026,C1185,HDFC,MasterCard,06-02-2026 03:24,18253.96,Clothing,Hyderabad,ATM,0,0
T23027,C1309,PNB,RuPay,22-01-2025 19:21,120213.17,Online Shopping,Dubai,Mobile,1,1
T23028,C1019,SBI,Visa,06-01-2026 17:22,24592.27,Restaurant,Surat,POS,0,0
T23029,C1300,Kotak,MasterCard,18-04-2026 21:00,41610.1,Grocery,Hyderabad,POS,0,0
T23030,C1251,PNB,RuPay,01-09-2025 23:04,44709.66,Travel,Chennai,Desktop,0,0
T23031,C1276,HDFC,RuPay,28-04-2025 14:15,9126.67,Restaurant,Bhubaneswar,POS,0,0
T23032,C1190,Axis,RuPay,07-01-2026 13:26,13226.69,Entertainment,Indore,ATM,0,0
T23033,C1265,SBI,MasterCard,25-05-2026 02:27,49201.61,Online Shopping,Patna,POS,0,0
T23034,C1363,Axis,RuPay,12-02-2026 01:22,29177.78,Ride Sharing,Kolkata,ATM,0,0
T23035,C1298,HDFC,MasterCard,16-09-2025 13:41,3597.4,Entertainment,Mumbai,POS,0,0
T23036,C1358,Canara Bank,Visa,17-03-2025 11:51,31335.16,Grocery,Bangalore,POS,0,0
T23037,C1362,Kotak,RuPay,30-05-2025 00:40,1639.49,Clothing,Pune,Mobile,0,0
T23038,C1031,Bank of Baroda,MasterCard,01-06-2025 06:24,22793.14,Electronics,Chennai,ATM,0,0
T23039,C1196,Canara Bank,MasterCard,06-02-2025 10:32,13732.68,Food Delivery,Mumbai,Desktop,0,0
T23040,C1416,ICICI,Visa,27-08-2025 11:43,23594.03,ATM Withdrawal,Delhi,ATM,0,0
T23041,C1334,Bank of Baroda,MasterCard,11-07-2025 08:40,38600.86,ATM Withdrawal,Bhubaneswar,Mobile,0,0
T23042,C1019,PNB,Visa,22-11-2025 07:24,36659.86,Online Shopping,Jaipur,Desktop,0,0
T23043,C1384,Kotak,Visa,19-11-2025 06:37,34291.62,Entertainment,Visakhapatnam,ATM,0,0
T23044,C1403,Canara Bank,RuPay,15-11-2025 13:50,17658.07,Grocery,Nagpur,Desktop,0,0
T23045,C1326,Canara Bank,Visa,15-04-2025 18:02,45277.84,ATM Withdrawal,Surat,ATM,0,0
T23046,C1324,PNB,MasterCard,19-04-2025 08:54,11079.92,Entertainment,Indore,Desktop,0,0
T23047,C1378,PNB,Visa,19-05-2026 13:56,13328.37,Grocery,Chandigarh,POS,0,0
T23048,C1280,Kotak,RuPay,05-11-2025 03:03,4614.67,Food Delivery,Chennai,Mobile,0,0
T23049,C1013,ICICI,RuPay,18-08-2025 18:05,45291.92,Travel,Chennai,POS,0,0
T23050,C1089,ICICI,Visa,05-03-2025 06:42,38559.81,Food Delivery,Bhubaneswar,Desktop,0,0
T23051,C1213,Axis,RuPay,05-12-2025 04:59,1692.51,Fuel,Delhi,Mobile,0,0
T23052,C1286,PNB,RuPay,18-10-2025 11:24,46646.5,Clothing,Bangalore,Desktop,0,0
T23053,C1207,Axis,RuPay,09-06-2026 10:49,3525.16,Ride Sharing,Kolkata,ATM,0,0
T23054,C1007,Kotak,MasterCard,11-02-2026 23:39,39905.43,Entertainment,Lucknow,ATM,0,0
T23055,C1429,SBI,MasterCard,09-02-2025 03:09,18423.18,Entertainment,Mumbai,Mobile,0,0
T23056,C1409,SBI,RuPay,04-07-2025 05:48,47176.22,Online Shopping,Surat,POS,0,0
T23057,C1014,Axis,MasterCard,16-02-2026 09:52,18474.55,Food Delivery,Indore,Desktop,0,0
T23058,C1029,ICICI,Visa,26-06-2025 03:09,41761.08,Online Shopping,Pune,ATM,0,0
T23059,C1268,Axis,Visa,20-07-2025 01:26,75863.42,Food Delivery,International,Desktop,1,1
T23060,C1372,Axis,Visa,17-03-2025 14:42,40418.1,ATM Withdrawal,Ahmedabad,POS,0,0
T23061,C1177,Bank of Baroda,RuPay,19-05-2025 20:30,40988.71,Clothing,Lucknow,Mobile,0,0
T23062,C1020,Bank of Baroda,MasterCard,07-03-2025 10:44,2765.49,Clothing,Nagpur,ATM,0,0
T23063,C1231,Axis,Visa,22-03-2025 02:44,13524.53,Clothing,Lucknow,ATM,0,0
T23064,C1053,Canara Bank,MasterCard,04-10-2025 05:31,25064.49,Travel,Surat,POS,0,0
T23065,C1414,Canara Bank,MasterCard,04-01-2025 11:16,35022.91,Electronics,Mumbai,Mobile,0,0
T23066,C1015,Kotak,MasterCard,07-04-2025 11:51,29248.54,Restaurant,Pune,POS,0,0
T23067,C1172,ICICI,RuPay,09-08-2025 21:16,9287.54,Online Shopping,Nagpur,POS,0,0
T23068,C1348,Bank of Baroda,MasterCard,10-12-2025 17:47,28964.21,Travel,Surat,ATM,0,0
T23069,C1314,Axis,RuPay,12-06-2025 21:50,44180.37,Pharmacy,Visakhapatnam,ATM,0,0
T23070,C1400,Kotak,Visa,26-12-2025 19:30,39747.02,Travel,Delhi,ATM,0,0
T23071,C1478,Canara Bank,Visa,04-04-2026 10:55,603.39,Pharmacy,Jaipur,ATM,0,0
T23072,C1062,Canara Bank,RuPay,11-04-2026 06:41,34813.21,Fuel,Jaipur,Mobile,0,0
T23073,C1167,SBI,MasterCard,06-02-2025 02:44,26472.55,Fuel,Surat,Mobile,0,0
T23074,C1133,Canara Bank,RuPay,26-10-2025 15:37,5855.03,Grocery,Visakhapatnam,Mobile,0,0
T23075,C1336,SBI,MasterCard,02-12-2025 12:39,20032.45,Fuel,Pune,Desktop,0,0
T23076,C1046,Bank of Baroda,MasterCard,21-02-2026 18:10,21013.16,Pharmacy,Jaipur,Mobile,0,0
T23077,C1202,ICICI,RuPay,04-01-2025 00:42,31617.07,Ride Sharing,Lucknow,POS,0,0
T23078,C1300,Canara Bank,MasterCard,25-04-2026 15:18,4594.67,Travel,Surat,Desktop,0,0
T23079,C1082,HDFC,MasterCard,29-10-2025 01:40,25618.92,Fuel,Lucknow,ATM,0,0
T23080,C1465,Kotak,RuPay,10-03-2026 23:41,28809.87,ATM Withdrawal,Mumbai,Mobile,0,0
T23081,C1188,Kotak,Visa,03-03-2026 23:48,22443.07,Entertainment,Kolkata,ATM,0,0
T23082,C1477,PNB,RuPay,13-06-2026 07:43,1265.76,Travel,Chandigarh,POS,0,0
T23083,C1391,Bank of Baroda,Visa,21-09-2025 13:54,24799.05,Online Shopping,Jaipur,ATM,0,0
T23084,C1019,SBI,RuPay,06-04-2026 11:49,17051.11,Fuel,Bhubaneswar,Mobile,0,0
T23085,C1212,SBI,MasterCard,12-09-2025 16:46,10613.97,Food Delivery,Chennai,ATM,0,0
T23086,C1224,Axis,Visa,11-03-2025 18:04,48834.54,Entertainment,Chennai,ATM,0,0
T23087,C1148,Axis,MasterCard,20-01-2025 10:39,31067.83,Ride Sharing,Ahmedabad,Desktop,0,0
T23088,C1417,Kotak,Visa,10-05-2025 06:58,44303.54,Fuel,Bangalore,POS,0,0
T23089,C1405,Bank of Baroda,MasterCard,10-12-2025 14:36,12726.61,Ride Sharing,Nagpur,Desktop,0,0
T23090,C1063,Bank of Baroda,MasterCard,08-10-2025 18:02,29843.79,ATM Withdrawal,Nagpur,ATM,0,0
T23091,C1185,HDFC,Visa,04-08-2025 15:46,144532.52,ATM Withdrawal,International,ATM,1,1
T23092,C1069,Canara Bank,MasterCard,15-06-2025 18:51,19678.76,Entertainment,Chennai,Mobile,0,0
T23093,C1039,ICICI,Visa,04-07-2025 11:17,8198.69,Entertainment,Delhi,POS,0,0
T23094,C1426,PNB,Visa,21-06-2026 15:14,1501.85,Entertainment,Kolkata,POS,0,0
T23095,C1035,PNB,MasterCard,17-01-2025 00:52,35816.85,Fuel,Hyderabad,Desktop,0,0
T23096,C1222,SBI,RuPay,23-06-2026 12:12,40353.66,Grocery,Bhubaneswar,Desktop,0,0
T23097,C1052,SBI,RuPay,10-06-2025 17:44,23775.04,Entertainment,Ahmedabad,Mobile,0,0
T23098,C1329,PNB,Visa,22-06-2026 22:59,29328.49,Clothing,Bhubaneswar,POS,0,0
T23099,C1191,Canara Bank,MasterCard,05-12-2025 09:08,2278.4,Restaurant,Patna,Desktop,0,0
T23100,C1031,SBI,RuPay,01-03-2026 19:25,23410.25,Entertainment,Bhubaneswar,ATM,0,0
T23101,C1039,Kotak,Visa,16-04-2025 09:07,22001.04,ATM Withdrawal,Surat,Mobile,0,0
T23102,C1203,SBI,RuPay,27-02-2026 20:59,4641.12,Fuel,Patna,Mobile,0,0
T23103,C1216,Kotak,RuPay,11-08-2025 07:24,27114.49,Online Shopping,Bangalore,Desktop,0,0
T23104,C1443,Bank of Baroda,RuPay,24-05-2026 20:34,23315.63,Restaurant,Nagpur,Desktop,0,0
T23105,C1400,SBI,Visa,08-05-2025 14:47,17449.99,Ride Sharing,Kolkata,Desktop,0,0
T23106,C1400,ICICI,MasterCard,16-05-2026 14:07,16764.1,Travel,Ahmedabad,Desktop,0,0
T23107,C1456,ICICI,Visa,07-07-2025 09:07,13622.28,Entertainment,Patna,Desktop,0,0
T23108,C1369,SBI,RuPay,18-09-2025 01:46,27999.69,Clothing,Visakhapatnam,ATM,0,0
T23109,C1038,Axis,RuPay,27-05-2026 04:09,28250.07,Clothing,Jaipur,Desktop,0,0
T23110,C1326,HDFC,MasterCard,03-03-2025 07:37,42691.99,Fuel,Jaipur,Desktop,0,0
T23111,C1475,Axis,RuPay,12-11-2025 15:59,14382.91,Ride Sharing,Bangalore,Desktop,0,0
T23112,C1099,SBI,MasterCard,26-01-2025 23:50,39350.69,Fuel,Bhubaneswar,Mobile,0,0
T23113,C1280,HDFC,RuPay,25-11-2025 04:38,20242.97,Travel,Pune,Desktop,0,0
T23114,C1168,SBI,Visa,11-03-2025 08:53,42972.23,Grocery,Kolkata,POS,0,0
T23115,C1198,Canara Bank,Visa,15-01-2026 10:23,13896.02,Restaurant,Bangalore,Mobile,0,0
T23116,C1433,Axis,RuPay,11-02-2026 15:10,44091.42,Fuel,Nagpur,Desktop,0,0
T23117,C1093,Bank of Baroda,MasterCard,16-01-2026 06:58,18205.05,Travel,Chennai,Desktop,0,0
T23118,C1310,PNB,Visa,13-06-2025 13:05,3974.89,Clothing,Visakhapatnam,Mobile,0,0
T23119,C1115,Axis,Visa,27-05-2026 03:09,35773.21,Entertainment,Mumbai,ATM,0,0
T23120,C1422,HDFC,MasterCard,17-03-2026 09:17,4603.79,Travel,Indore,ATM,0,0
T23121,C1350,Kotak,RuPay,22-03-2025 10:00,44186.96,Ride Sharing,Chandigarh,Mobile,0,0
T23122,C1408,HDFC,Visa,02-03-2026 00:45,16947.93,Grocery,Ahmedabad,Mobile,0,0
T23123,C1403,PNB,MasterCard,27-08-2025 09:54,28967.21,Grocery,Indore,ATM,0,0
T23124,C1073,Bank of Baroda,RuPay,05-04-2025 23:43,20855.31,Pharmacy,Visakhapatnam,ATM,0,0
T23125,C1439,SBI,RuPay,22-03-2026 21:41,17393.51,Electronics,Ahmedabad,POS,0,0
T23126,C1370,HDFC,MasterCard,18-03-2025 02:14,37905.45,Grocery,Delhi,POS,0,0
T23127,C1019,HDFC,RuPay,18-03-2026 09:08,37800.69,Travel,Kolkata,Mobile,0,0
T23128,C1363,Axis,MasterCard,14-03-2025 12:13,46719.37,Grocery,Chennai,Mobile,0,0
T23129,C1492,HDFC,MasterCard,29-03-2026 01:20,39465.93,Travel,Dubai,Desktop,1,1
T23130,C1203,Kotak,Visa,28-06-2025 19:19,8801.19,Pharmacy,Delhi,Mobile,0,0
T23131,C1414,PNB,Visa,14-12-2025 12:13,19784.49,Entertainment,Visakhapatnam,Mobile,0,0
T23132,C1001,SBI,RuPay,23-01-2025 07:47,35643.01,Grocery,Singapore,POS,1,1
T23133,C1027,Axis,RuPay,01-03-2026 08:13,11154.41,Restaurant,Visakhapatnam,Desktop,0,0
T23134,C1487,SBI,RuPay,18-09-2025 13:59,36134.3,ATM Withdrawal,Visakhapatnam,POS,0,0
T23135,C1170,Axis,RuPay,06-01-2025 14:10,39219.72,Clothing,Chennai,ATM,0,0
T23136,C1257,ICICI,RuPay,11-01-2026 06:29,32593.14,Restaurant,Bhubaneswar,POS,0,0
T23137,C1451,Axis,RuPay,20-04-2026 16:14,46022.11,Pharmacy,Lucknow,ATM,0,0
T23138,C1207,SBI,RuPay,30-09-2025 04:30,17074.9,Pharmacy,Nagpur,Desktop,0,0
T23139,C1067,Kotak,Visa,28-06-2026 23:29,38775.86,Grocery,Hyderabad,POS,0,0
T23140,C1376,Canara Bank,MasterCard,26-05-2026 09:23,44382.77,Entertainment,Chennai,POS,0,0
T23141,C1367,HDFC,MasterCard,21-11-2025 17:07,10435.89,Fuel,Chennai,POS,0,0
T23142,C1475,Canara Bank,Visa,28-05-2025 09:38,816.14,ATM Withdrawal,Kolkata,Desktop,0,0
T23143,C1349,Kotak,MasterCard,23-03-2026 14:07,38689.02,Travel,Visakhapatnam,ATM,0,0
T23144,C1213,ICICI,RuPay,13-04-2025 14:49,13627.44,Grocery,Bhubaneswar,ATM,0,0
T23145,C1102,Axis,RuPay,11-11-2025 08:58,24791.05,Clothing,Pune,Desktop,0,0
T23146,C1447,PNB,Visa,23-01-2026 20:41,9830.34,Entertainment,Ahmedabad,POS,0,0
T23147,C1448,PNB,MasterCard,17-03-2026 04:56,44869.96,Clothing,Ahmedabad,Desktop,0,0
T23148,C1291,Bank of Baroda,RuPay,27-03-2025 09:16,15525.85,Clothing,Indore,Mobile,0,0
T23149,C1416,Bank of Baroda,RuPay,31-12-2025 09:10,28469.51,Electronics,Chandigarh,POS,0,0
T23150,C1266,Bank of Baroda,Visa,19-05-2025 14:38,9405,Electronics,Lucknow,Mobile,0,0
T23151,C1248,Bank of Baroda,RuPay,17-08-2025 10:31,31294.41,Electronics,Bhubaneswar,Mobile,0,0
T23152,C1241,Axis,Visa,17-03-2025 14:07,18301.11,Online Shopping,Mumbai,Mobile,0,0
T23153,C1143,Bank of Baroda,RuPay,02-07-2025 23:22,29279.97,Pharmacy,Pune,Mobile,0,0
T23154,C1130,Bank of Baroda,MasterCard,07-07-2026 14:49,3002.8,Pharmacy,Patna,Desktop,0,0
T23155,C1111,SBI,MasterCard,25-07-2025 16:11,6357.29,ATM Withdrawal,Ahmedabad,Desktop,0,0
T23156,C1475,SBI,RuPay,07-06-2025 07:09,29723,Pharmacy,Patna,Desktop,0,0
T23157,C1047,HDFC,MasterCard,07-03-2026 03:06,44674.6,Ride Sharing,Ahmedabad,Mobile,0,0
T23158,C1152,Axis,Visa,16-08-2025 04:00,11955.89,Restaurant,Hyderabad,Desktop,0,0
T23159,C1383,Canara Bank,Visa,09-05-2025 03:10,37936.4,Travel,Bhubaneswar,POS,0,0
T23160,C1251,Canara Bank,Visa,25-05-2026 22:46,12872.18,Online Shopping,Visakhapatnam,Mobile,0,0
T23161,C1383,ICICI,RuPay,05-12-2025 10:38,24395.19,Entertainment,Indore,ATM,0,0
T23162,C1462,SBI,RuPay,03-04-2026 16:20,16156.86,Restaurant,Bangalore,ATM,0,0
T23163,C1031,PNB,MasterCard,21-08-2025 11:00,18841.55,Ride Sharing,Bangalore,ATM,0,0
T23164,C1288,PNB,RuPay,23-02-2026 08:57,20816.95,ATM Withdrawal,Bhubaneswar,Desktop,0,0
T23165,C1214,Bank of Baroda,RuPay,01-06-2026 06:21,5427.84,Fuel,Jaipur,Mobile,0,0
T23166,C1063,ICICI,RuPay,30-03-2025 17:08,27306.5,Electronics,Visakhapatnam,POS,0,0
T23167,C1133,ICICI,MasterCard,08-04-2026 18:31,23180.73,Food Delivery,Patna,ATM,0,0
T23168,C1004,Axis,MasterCard,14-06-2025 12:49,32125.45,Food Delivery,Pune,Mobile,0,0
T23169,C1419,HDFC,RuPay,21-04-2025 07:31,9993.73,Fuel,Jaipur,Mobile,0,0
T23170,C1070,PNB,RuPay,10-01-2025 12:35,21116.78,Clothing,Surat,Mobile,0,0
T23171,C1058,PNB,RuPay,09-06-2026 03:44,47682.77,Travel,Lucknow,ATM,0,0
T23172,C1028,ICICI,RuPay,28-02-2026 19:11,22384.38,Online Shopping,Unknown,Mobile,0,1
T23173,C1220,Canara Bank,RuPay,27-06-2025 05:49,7103.52,Electronics,Delhi,ATM,0,0
T23174,C1382,Axis,RuPay,31-08-2025 23:32,32911.04,Pharmacy,Chennai,Mobile,0,0
T23175,C1021,Bank of Baroda,MasterCard,03-06-2025 09:52,141248.05,Online Shopping,Unknown,POS,0,1
T23176,C1063,Canara Bank,MasterCard,18-10-2025 09:22,49490.83,Restaurant,Surat,ATM,0,0
T23177,C1217,Axis,Visa,26-05-2025 14:30,42688.13,Ride Sharing,Chennai,Desktop,0,0
T23178,C1464,SBI,MasterCard,24-05-2025 21:56,19526.39,Grocery,Jaipur,ATM,0,0
T23179,C1297,ICICI,RuPay,05-01-2026 15:57,46420.62,Pharmacy,Kolkata,ATM,0,0
T23180,C1402,Bank of Baroda,RuPay,25-04-2025 23:04,48445.59,Grocery,Nagpur,ATM,0,0
T23181,C1019,Canara Bank,Visa,25-01-2026 22:06,29359.54,Fuel,Patna,ATM,0,0
T23182,C1159,Kotak,Visa,25-04-2025 16:52,49578.18,Entertainment,Delhi,ATM,0,0
T23183,C1457,Canara Bank,MasterCard,23-05-2026 11:03,35623.97,Electronics,Chennai,Mobile,0,0
T23184,C1285,HDFC,Visa,25-12-2025 08:22,35809.18,Fuel,Lucknow,POS,0,0
T23185,C1239,SBI,Visa,09-01-2025 02:07,49723.35,Entertainment,Chandigarh,Mobile,0,0
T23186,C1383,SBI,MasterCard,25-10-2025 02:56,591.89,Ride Sharing,Nagpur,Desktop,0,0
T23187,C1153,Axis,RuPay,10-10-2025 23:06,27302.07,Pharmacy,Kolkata,Desktop,0,0
T23188,C1404,Kotak,Visa,26-01-2026 13:48,19158.81,ATM Withdrawal,Chennai,POS,0,0
T23189,C1071,HDFC,MasterCard,26-06-2026 13:39,41823.57,Clothing,Indore,ATM,0,0
T23190,C1319,SBI,Visa,18-09-2025 23:36,14593.94,Restaurant,Pune,Desktop,0,0
T23191,C1448,Bank of Baroda,MasterCard,12-03-2025 07:51,38692.02,Ride Sharing,Nagpur,Mobile,0,0
T23192,C1336,PNB,MasterCard,22-04-2026 17:33,59481.45,ATM Withdrawal,International,Mobile,1,1
T23193,C1301,SBI,Visa,02-07-2025 04:32,43307.25,Entertainment,Nagpur,Mobile,0,0
T23194,C1497,ICICI,RuPay,08-08-2025 14:29,18330.03,Clothing,Ahmedabad,ATM,0,0
T23195,C1209,Axis,RuPay,19-08-2025 19:38,24410.3,ATM Withdrawal,Chennai,Mobile,0,0
T23196,C1001,Canara Bank,MasterCard,31-07-2025 13:24,47382.57,Food Delivery,Chennai,POS,0,0
T23197,C1497,SBI,Visa,23-11-2025 10:00,4749.95,Online Shopping,Hyderabad,POS,0,0
T23198,C1120,Canara Bank,Visa,24-02-2026 21:40,47867.33,Electronics,Nagpur,ATM,0,0
T23199,C1175,HDFC,Visa,04-12-2025 13:57,32209.89,Fuel,Hyderabad,Desktop,0,0
T23200,C1218,ICICI,MasterCard,20-04-2026 18:41,39914.85,Grocery,Kolkata,Mobile,0,0
T23201,C1343,PNB,RuPay,23-03-2026 17:00,18101.13,Fuel,Chandigarh,POS,0,0
T23202,C1269,HDFC,RuPay,21-01-2025 07:41,3208.11,Restaurant,Pune,POS,0,0
T23203,C1227,Axis,MasterCard,28-10-2025 14:28,46728.08,Travel,Patna,Mobile,0,0
T23204,C1370,ICICI,Visa,29-01-2026 10:15,37155.97,Electronics,Bhubaneswar,Desktop,0,0
T23205,C1208,PNB,MasterCard,29-03-2025 04:02,14112.81,Food Delivery,Delhi,Desktop,0,0
T23206,C1437,PNB,MasterCard,06-01-2026 15:38,43706.07,Grocery,Lucknow,Desktop,0,0
T23207,C1070,Canara Bank,RuPay,30-04-2026 21:16,16041.24,ATM Withdrawal,Jaipur,POS,0,0
T23208,C1472,Canara Bank,RuPay,10-02-2026 04:54,9160.71,Fuel,Kolkata,ATM,0,0
T23209,C1351,Canara Bank,RuPay,08-07-2025 11:57,3602.82,Fuel,Chandigarh,Desktop,0,0
T23210,C1210,ICICI,Visa,09-05-2026 14:28,32329.28,Clothing,Bhubaneswar,Mobile,0,0
T23211,C1338,Canara Bank,RuPay,15-04-2026 16:43,48758.83,Food Delivery,Visakhapatnam,Desktop,0,0
T23212,C1269,PNB,Visa,22-01-2026 16:11,33966.09,Entertainment,Surat,POS,0,0
T23213,C1082,Bank of Baroda,MasterCard,31-12-2025 03:07,29968.45,Electronics,Bhubaneswar,ATM,0,0
T23214,C1113,Bank of Baroda,Visa,26-09-2025 02:24,3980.69,ATM Withdrawal,Ahmedabad,ATM,0,0
T23215,C1466,PNB,MasterCard,10-07-2025 12:24,25194.15,Online Shopping,Chennai,ATM,0,0
T23216,C1176,PNB,RuPay,03-02-2025 16:21,11094.84,ATM Withdrawal,Delhi,Mobile,0,0
T23217,C1466,HDFC,Visa,10-02-2025 04:20,31618.56,Restaurant,Kolkata,Desktop,0,0
T23218,C1378,ICICI,Visa,25-01-2026 07:13,26389.22,ATM Withdrawal,Patna,ATM,0,0
T23219,C1106,Bank of Baroda,Visa,10-04-2026 03:47,45854.15,Fuel,Delhi,Desktop,0,0
T23220,C1198,HDFC,Visa,09-06-2026 15:48,45918.96,ATM Withdrawal,Lucknow,ATM,0,0
T23221,C1055,HDFC,MasterCard,15-11-2025 17:43,34363.91,Ride Sharing,Pune,ATM,0,0
T23222,C1063,Axis,MasterCard,27-07-2025 22:21,15253.07,Food Delivery,Bhubaneswar,POS,0,0
T23223,C1028,HDFC,Visa,25-11-2025 15:15,2863.64,Travel,Chandigarh,POS,0,0
T23224,C1255,SBI,Visa,06-04-2026 22:02,40194.02,Travel,Jaipur,POS,0,0
T23225,C1370,SBI,RuPay,13-07-2025 10:54,31561.66,Electronics,Bangalore,POS,0,0
T23226,C1192,Axis,Visa,21-12-2025 19:18,24893.5,Clothing,Visakhapatnam,POS,0,0
T23227,C1496,HDFC,MasterCard,30-06-2026 21:08,4702.09,Entertainment,Bangalore,Desktop,0,0
T23228,C1434,ICICI,RuPay,20-01-2026 15:28,20649.53,Electronics,Singapore,Mobile,1,1
T23229,C1105,SBI,Visa,29-03-2025 14:20,39270.78,Clothing,Delhi,Mobile,0,0
T23230,C1205,ICICI,RuPay,18-08-2025 09:26,40366.46,Grocery,Kolkata,POS,0,0
T23231,C1464,HDFC,RuPay,04-02-2026 19:10,47905.55,Restaurant,Pune,ATM,0,0
T23232,C1390,HDFC,RuPay,19-11-2025 00:24,145942.1,Grocery,International,ATM,1,1
T23233,C1169,Bank of Baroda,Visa,02-01-2026 16:48,15979.04,Online Shopping,Bhubaneswar,POS,0,0
T23234,C1366,SBI,RuPay,19-03-2026 07:49,2476.29,Entertainment,Hyderabad,Desktop,0,0
T23235,C1273,Kotak,RuPay,12-05-2025 13:35,16250.13,Electronics,Delhi,POS,0,0
T23236,C1443,Kotak,MasterCard,05-07-2025 14:31,41647.64,Food Delivery,Patna,Mobile,0,0
T23237,C1061,Bank of Baroda,MasterCard,24-11-2025 21:29,22316.91,Food Delivery,Patna,ATM,0,0
T23238,C1223,HDFC,Visa,27-11-2025 03:19,5572.13,Fuel,Lucknow,Desktop,0,0
T23239,C1468,Bank of Baroda,RuPay,27-05-2026 05:59,1871.36,ATM Withdrawal,Patna,Desktop,0,0
T23240,C1390,Axis,RuPay,02-08-2025 18:17,16458.3,Food Delivery,Ahmedabad,ATM,0,0
T23241,C1026,PNB,MasterCard,08-04-2026 10:55,48359.98,Food Delivery,Patna,Mobile,0,0
T23242,C1111,ICICI,MasterCard,27-07-2025 18:24,35792.54,Electronics,Chandigarh,Mobile,0,0
T23243,C1248,Kotak,Visa,19-01-2026 11:19,40014.48,Pharmacy,Nagpur,POS,0,0
T23244,C1366,SBI,MasterCard,14-01-2025 08:08,40005.62,Online Shopping,Hyderabad,POS,0,0
T23245,C1405,ICICI,Visa,24-03-2026 04:58,32217.39,Restaurant,Chennai,ATM,0,0
T23246,C1316,SBI,Visa,04-07-2025 12:19,32903.92,Restaurant,Visakhapatnam,ATM,0,0
T23247,C1239,Kotak,MasterCard,16-10-2025 19:50,33132.89,Fuel,Mumbai,POS,0,0
T23248,C1206,Axis,RuPay,10-02-2025 02:05,4930.33,Travel,Delhi,Desktop,0,0
T23249,C1475,Canara Bank,Visa,23-07-2025 11:25,39685.45,Clothing,Jaipur,ATM,0,0
T23250,C1298,Kotak,Visa,17-02-2026 13:33,35565.25,Grocery,Lucknow,ATM,0,0
T23251,C1427,Axis,MasterCard,12-06-2026 06:32,5415.14,Food Delivery,Patna,POS,0,0
T23252,C1149,Canara Bank,Visa,15-12-2025 23:31,46950.54,Clothing,Mumbai,Desktop,0,0
T23253,C1181,Axis,Visa,25-01-2025 09:41,25677.48,Clothing,Patna,Mobile,0,0
T23254,C1248,PNB,RuPay,18-06-2026 11:09,26502.15,Entertainment,Visakhapatnam,ATM,0,0
T23255,C1365,PNB,Visa,06-03-2025 17:43,23130.26,Food Delivery,Ahmedabad,Desktop,0,0
